Actual,Predicted
2.5056488035275915,2.4997323294353953
-0.3342587607168639,-0.3342587607168311
2.5056488035275915,2.5056488035275803
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.3757181303442892
0.3757181303442499,0.375718130344286
0.3757181303442499,0.3757181303442468
-1.0442356517779778,-1.0442356517784477
1.0856950214053638,1.0856950214053576
0.3757181303442499,0.3757181303443155
1.0856950214053638,1.085695021405358
-1.0442356517779778,-1.0442356517779157
-0.3342587607168639,-0.33425876071683525
-0.3342587607168639,-0.334258760716837
-0.3342587607168639,-0.33425876071686367
0.3757181303442499,0.375718130344292
1.0856950214053638,1.0856950214053562
-0.3342587607168639,-0.3342587607168644
-1.0442356517779778,-1.0442356517784477
2.5056488035275915,2.5056488035275866
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.3757181303442976
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.33425876071686444
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.33425876071686006
0.3757181303442499,0.37571813034431756
1.0856950214053638,1.0856950214053582
0.3757181303442499,0.37571813034431756
0.3757181303442499,0.37571813034429224
1.0856950214053638,1.0856950214053551
0.3757181303442499,0.3757181303442853
-1.0442356517779778,-1.0442356517779963
-0.3342587607168639,-0.33425876071683797
-0.3342587607168639,-0.33425876071686716
0.3757181303442499,0.37571813034430085
-0.3342587607168639,-0.33425876071682564
-0.3342587607168639,-0.33425876071686916
-1.0442356517779778,-1.0442356517779385
-0.3342587607168639,-0.3342587607168297
-1.0442356517779778,-1.0442356517779963
1.0856950214053638,1.0856950214053487
-0.3342587607168639,-0.3342587607168735
1.0856950214053638,1.0856950214053622
-0.3342587607168639,-0.33425876071683563
2.5056488035275915,2.505648803527582
0.3757181303442499,0.37571813034426577
1.0856950214053638,1.0856950214053487
1.0856950214053638,1.0856950214053611
1.0856950214053638,1.085695021405357
-1.0442356517779778,-1.044235651777912
1.0856950214053638,1.0856950214053627
-0.3342587607168639,-0.3342587607168268
-0.3342587607168639,-0.33425876071683674
-0.3342587607168639,-0.33425876071683647
-0.3342587607168639,-0.33425876071686467
-1.0442356517779778,-1.0442356517779963
-0.3342587607168639,-0.33425876071685984
-1.0442356517779778,-1.0442356517779068
0.3757181303442499,0.37571813034426577
0.3757181303442499,0.3757181303443011
0.3757181303442499,0.37571813034431706
-1.0442356517779778,-1.0442356517779274
-0.3342587607168639,-0.33425876071682836
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.3342587607168383
1.7956719124664775,1.7956719124664764
1.0856950214053638,1.0856950214053673
-0.3342587607168639,-0.33425876071683647
-1.0442356517779778,-1.0442356517779094
0.3757181303442499,0.3757181303442848
0.3757181303442499,0.3757181303442823
1.7956719124664775,1.795671912466477
1.7956719124664775,1.7956719124664846
1.0856950214053638,1.0856950214053602
-1.0442356517779778,-1.0442356517779963
1.0856950214053638,1.0856950214053631
-0.3342587607168639,-0.3342587607168387
-1.0442356517779778,-1.044235651777933
0.3757181303442499,0.37571813034424656
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517784477
1.7956719124664775,1.7956719124664786
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.3757181303442848
0.3757181303442499,0.37571813034429224
1.7956719124664775,1.7956719124664764
0.3757181303442499,0.3757181303442901
-0.3342587607168639,-0.3342587607168688
-1.0442356517779778,-1.044235651777933
-0.3342587607168639,-0.33425876071686217
0.3757181303442499,0.3757181303442925
-1.0442356517779778,-1.0442356517779106
0.3757181303442499,0.3757181303442848
0.3757181303442499,0.3757181303442977
0.3757181303442499,0.37571813034424545
-0.3342587607168639,-0.3342587607168342
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.37571813034426577
0.3757181303442499,0.375718130344315
-0.3342587607168639,-0.33425876071683513
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517779883
1.0856950214053638,1.085695021405354
1.0856950214053638,1.0856950214053487
-1.0442356517779778,-1.044235651777896
-1.0442356517779778,-1.044235651777928
-1.0442356517779778,-1.0442356517779285
1.0856950214053638,1.0856950214053576
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.37571813034424695
-0.3342587607168639,-0.33425876071685046
-0.3342587607168639,-0.33425876071683724
0.3757181303442499,0.3757181303442894
-1.0442356517779778,-1.0442356517779263
-1.0442356517779778,-1.0442356517779348
0.3757181303442499,0.3757181303443016
-0.3342587607168639,-0.3342587607168733
0.3757181303442499,0.37571813034426577
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517784477
2.5056488035275915,2.3921354736563494
1.7956719124664775,1.7956719124664855
-1.0442356517779778,-1.044235651777935
0.3757181303442499,0.3757181303442925
-1.0442356517779778,-1.0442356517779963
1.7956719124664775,1.7956719124664853
0.3757181303442499,0.3757181303443014
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.044235651777934
1.7956719124664775,1.795671912466494
-1.0442356517779778,-1.0442356517779179
-1.0442356517779778,-1.0442356517782498
1.0856950214053638,1.085695021405352
0.3757181303442499,0.37571813034430124
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.3342587607168605
1.7956719124664775,1.8409592148923013
-0.3342587607168639,-0.33425876071686966
-0.3342587607168639,-0.3342587607168499
-1.0442356517779778,-1.0442356517784477
1.7956719124664775,1.7956719124664846
0.3757181303442499,0.37571813034424184
-0.3342587607168639,-0.3342587607168374
1.0856950214053638,1.0856950214053533
0.3757181303442499,0.37571813034431756
-1.0442356517779778,-1.0442356517779159
-0.3342587607168639,-0.3342587607168366
0.3757181303442499,0.37571813034424645
-1.0442356517779778,-1.0442356517779963
-0.3342587607168639,-0.3342587607168309
-1.0442356517779778,-1.044235651777902
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517779963
-0.3342587607168639,-0.334258760716836
-0.3342587607168639,-0.3342587607168639
-0.3342587607168639,-0.3342587607168693
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.3757181303443013
-1.0442356517779778,-1.0442356517780056
-1.0442356517779778,-1.044235651777933
-0.3342587607168639,-0.3342587607168601
-0.3342587607168639,-0.3342587607168342
-0.3342587607168639,-0.33425876071683647
1.0856950214053638,1.085695021405369
0.3757181303442499,0.3757181303442861
-0.3342587607168639,-0.33425876071687066
1.0856950214053638,1.0856950214053538
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779428
-0.3342587607168639,-0.3342587607168646
-1.0442356517779778,-1.0442356517779294
1.7956719124664775,1.7956719124664802
0.3757181303442499,0.37571813034429224
-1.0442356517779778,-1.044235651777949
1.7956719124664775,1.7956719124664806
-1.0442356517779778,-1.0442356517779345
1.7956719124664775,1.7956719124664846
0.3757181303442499,0.37571813034429213
-0.3342587607168639,-0.334258760716838
0.3757181303442499,0.37571813034431706
-0.3342587607168639,-0.3342587607168725
1.0856950214053638,1.0856950214053713
1.0856950214053638,1.0856950214053696
0.3757181303442499,0.37571813034426577
-0.3342587607168639,-0.3342587607168366
-1.0442356517779778,-1.0442356517779348
0.3757181303442499,0.37571813034431706
-1.0442356517779778,-1.0442356517779963
1.0856950214053638,1.0856950214053704
0.3757181303442499,0.37571813034424717
0.3757181303442499,0.37571813034431706
-0.3342587607168639,-0.33425876071687355
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.3342587607168603
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.37571813034428236
-0.3342587607168639,-0.3342587607168647
1.0856950214053638,1.0856950214053631
0.3757181303442499,0.375718130344317
-1.0442356517779778,-1.0442356517779963
2.5056488035275915,2.5056488035275715
0.3757181303442499,0.3757181303442627
-1.0442356517779778,-1.0442356517784477
1.0856950214053638,1.085695021405349
0.3757181303442499,0.37571813034431756
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.33425876071686195
1.0856950214053638,1.0856950214053616
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.044235651777929
-0.3342587607168639,-0.3342587607168406
-0.3342587607168639,-0.3342587607168375
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.3757181303442462
-0.3342587607168639,-0.3342587607168347
-0.3342587607168639,-0.3342587607168676
-0.3342587607168639,-0.3342587607168353
-1.0442356517779778,-1.0442356517779345
-1.0442356517779778,-1.0442356517779348
0.3757181303442499,0.3757181303442551
1.0856950214053638,1.0856950214053562
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.37571813034424195
-0.3342587607168639,-0.3342587607168647
-0.3342587607168639,-0.33425876071687094
1.7956719124664775,1.7956719124664924
0.3757181303442499,0.3757181303442977
0.3757181303442499,0.375718130344283
-0.3342587607168639,-0.33425876071686467
-1.0442356517779778,-1.044235651777913
1.0856950214053638,1.0856950214053533
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517779963
-0.3342587607168639,-0.3342587607168359
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.37571813034425516
-0.3342587607168639,-0.3342587607168353
-1.0442356517779778,-1.0442356517779245
-1.0442356517779778,-1.0442356517779112
-0.3342587607168639,-0.33425876071686367
-1.0442356517779778,-1.0442356517779396
-1.0442356517779778,-1.0442356517778915
-1.0442356517779778,-1.0442356517779263
1.7956719124664775,1.7956719124664766
1.0856950214053638,1.085695021405359
-0.3342587607168639,-0.33425876071683563
-0.3342587607168639,-0.3342587607168419
1.0856950214053638,1.0856950214053527
-1.0442356517779778,-1.0442356517779081
-0.3342587607168639,-0.3342587607168353
1.7956719124664775,1.8039337671775717
0.3757181303442499,0.37571813034424617
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779963
1.7956719124664775,1.7956719124664775
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517779263
-1.0442356517779778,-1.0442356517779101
0.3757181303442499,0.37571813034430157
-0.3342587607168639,-0.334258760716839
0.3757181303442499,0.3757181303442993
-1.0442356517779778,-1.0442356517779128
-0.3342587607168639,-0.3342587607168641
-1.0442356517779778,-1.044235651777942
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.3757181303442551
0.3757181303442499,0.375718130344317
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.3757181303442599
-1.0442356517779778,-1.0442356517784477
1.0856950214053638,1.0856950214053505
1.0856950214053638,1.0856950214053585
-0.3342587607168639,-0.33425876071683974
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517779963
2.5056488035275915,2.505648803527571
-1.0442356517779778,-1.0442356517779379
-0.3342587607168639,-0.33425876071686494
0.3757181303442499,0.3757181303442622
1.0856950214053638,1.0856950214053693
0.3757181303442499,0.3757181303443011
-1.0442356517779778,-1.0442356517779308
-1.0442356517779778,-1.0442356517779288
0.3757181303442499,0.3757181303442976
0.3757181303442499,0.3757181303443165
1.0856950214053638,1.0856950214053551
-0.3342587607168639,-0.33425876071686517
-0.3342587607168639,-0.3342587607168685
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779963
-0.3342587607168639,-0.33425876071686517
-0.3342587607168639,-0.334258760716837
-0.3342587607168639,-0.3342587607168369
0.3757181303442499,0.37571813034429224
2.5056488035275915,2.505648803527583
2.5056488035275915,2.5056488035275812
0.3757181303442499,0.3757181303443155
-1.0442356517779778,-1.0442356517779348
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517779963
1.0856950214053638,1.0856950214053689
1.0856950214053638,1.0856950214053631
-0.3342587607168639,-0.3342587607168482
-0.3342587607168639,-0.33425876071682853
1.7956719124664775,1.7956719124664853
0.3757181303442499,0.3757181303442988
-1.0442356517779778,-1.0442356517779963
1.0856950214053638,1.0856950214053622
1.7956719124664775,1.7956719124664773
1.0856950214053638,1.0856950214053682
0.3757181303442499,0.37571813034428236
0.3757181303442499,0.3757181303443016
-1.0442356517779778,-1.0442356517778997
-0.3342587607168639,-0.33425876071684696
1.0856950214053638,1.0856950214053602
1.7956719124664775,1.7956719124664797
-0.3342587607168639,-0.3342587607168353
-0.3342587607168639,-0.33425876071683525
-0.3342587607168639,-0.33425876071686444
0.3757181303442499,0.37571813034424184
2.5056488035275915,2.50564880352758
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.37571813034426577
-0.3342587607168639,-0.3342587607168647
-0.3342587607168639,-0.33425876071683824
1.0856950214053638,1.085695021405358
-0.3342587607168639,-0.33425876071683747
-1.0442356517779778,-1.0442356517779963
-0.3342587607168639,-0.3342587607168349
2.5056488035275915,2.5056488035275812
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.33425876071683525
2.5056488035275915,2.505648803527582
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779148
-0.3342587607168639,-0.33425876071683336
2.5056488035275915,2.505648803527591
1.7956719124664775,1.7956719124664806
-0.3342587607168639,-0.3342587607168386
-0.3342587607168639,-0.3342587607168379
1.7956719124664775,1.7956719124664793
-0.3342587607168639,-0.33425876071683186
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.37571813034426577
0.3757181303442499,0.37571813034424406
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.33425876071686467
-1.0442356517779778,-1.0442356517784477
2.5056488035275915,2.5056488035275977
-0.3342587607168639,-0.33425876071686483
-1.0442356517779778,-1.0442356517779345
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.044235651777903
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.044235651777901
-1.0442356517779778,-1.0442356517779319
-0.3342587607168639,-0.3342587607168367
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.044235651777932
-1.0442356517779778,-1.0442356517779348
1.7956719124664775,1.7956719124664766
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517784477
1.7956719124664775,1.80393376717756
-1.0442356517779778,-1.0442356517779325
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779339
-0.3342587607168639,-0.33425876071683847
2.5056488035275915,2.5056488035275835
-0.3342587607168639,-0.33425876071683047
-0.3342587607168639,-0.3342587607168334
-0.3342587607168639,-0.3342587607168687
0.3757181303442499,0.3757181303442551
2.5056488035275915,2.505648803527575
1.0856950214053638,1.0856950214053511
0.3757181303442499,0.37571813034425505
2.5056488035275915,2.5056488035275724
-1.0442356517779778,-1.0442356517779146
-1.0442356517779778,-1.0442356517779015
-1.0442356517779778,-1.0442356517779334
-0.3342587607168639,-0.3342587607168387
0.3757181303442499,0.37571813034424617
0.3757181303442499,0.3757181303442848
-0.3342587607168639,-0.33425876071683147
1.0856950214053638,1.0856950214053482
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.3342587607168317
-1.0442356517779778,-1.0442356517779963
1.0856950214053638,1.0856950214053485
2.5056488035275915,2.5056488035275826
1.7956719124664775,1.7956719124664806
-0.3342587607168639,-0.3342587607168639
1.0856950214053638,1.085695021405369
1.7956719124664775,1.7956719124664855
1.0856950214053638,1.0856950214053587
0.3757181303442499,0.375718130344317
1.7956719124664775,1.7956719124664837
0.3757181303442499,0.3757181303443155
1.7956719124664775,1.7956719124664766
-1.0442356517779778,-1.0442356517779963
1.7956719124664775,1.7956719124664846
-0.3342587607168639,-0.3342587607168601
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517779032
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.37571813034424933
1.0856950214053638,1.0856950214053578
0.3757181303442499,0.3757181303442925
-0.3342587607168639,-0.3342587607168353
1.0856950214053638,1.0856950214053578
-0.3342587607168639,-0.3342587607168302
-0.3342587607168639,-0.3342587607168742
0.3757181303442499,0.37571813034424517
1.7956719124664775,1.7956719124664855
0.3757181303442499,0.3757181303442596
-1.0442356517779778,-1.044235651777898
-1.0442356517779778,-1.044235651777932
0.3757181303442499,0.37571813034424517
1.0856950214053638,1.0856950214053582
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.3757181303442853
-0.3342587607168639,-0.33425876071687305
-1.0442356517779778,-1.0442356517779963
-0.3342587607168639,-0.334258760716839
0.3757181303442499,0.37571813034428236
1.0856950214053638,1.0856950214053704
-0.3342587607168639,-0.33425876071686395
-1.0442356517779778,-1.0442356517779243
1.0856950214053638,1.085695021405349
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.33425876071686905
-0.3342587607168639,-0.3342587607168642
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.044235651777906
0.3757181303442499,0.37571813034424517
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.3757181303442853
-1.0442356517779778,-1.0442356517784477
1.0856950214053638,1.085695021405362
-1.0442356517779778,-1.0442356517779046
-0.3342587607168639,-0.3342587607168684
1.0856950214053638,1.0856950214053631
1.0856950214053638,1.0856950214053485
-1.0442356517779778,-1.0442356517779081
0.3757181303442499,0.3757181303442988
0.3757181303442499,0.3757181303442976
0.3757181303442499,0.3757181303442853
1.0856950214053638,1.0856950214053551
-0.3342587607168639,-0.33425876071683513
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.3757181303442925
0.3757181303442499,0.37571813034426577
0.3757181303442499,0.37571813034425516
-0.3342587607168639,-0.3342587607168639
-0.3342587607168639,-0.33425876071682886
-1.0442356517779778,-1.0442356517779086
-0.3342587607168639,-0.3342587607168385
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517778921
1.7956719124664775,1.7956719124664775
-0.3342587607168639,-0.33425876071683097
0.3757181303442499,0.37571813034430135
0.3757181303442499,0.3757181303442976
0.3757181303442499,0.3757181303442561
-0.3342587607168639,-0.33425876071683547
0.3757181303442499,0.37571813034425516
-1.0442356517779778,-1.0442356517784477
1.0856950214053638,1.0856950214053578
0.3757181303442499,0.37571813034425877
0.3757181303442499,0.375718130344292
-0.3342587607168639,-0.3342587607168636
0.3757181303442499,0.37571813034425516
0.3757181303442499,0.37571813034426577
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.375718130344242
-1.0442356517779778,-1.0442356517779963
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.3757181303442925
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.33425876071683575
-0.3342587607168639,-0.3342587607168742
-0.3342587607168639,-0.33425876071686966
0.3757181303442499,0.3757181303442848
0.3757181303442499,0.3757181303442988
1.0856950214053638,1.0856950214053627
-1.0442356517779778,-1.0442356517779345
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.37571813034430107
-1.0442356517779778,-1.044235651777982
0.3757181303442499,0.37571813034431556
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.37571813034431706
1.0856950214053638,1.0856950214053611
1.0856950214053638,1.0856950214053547
0.3757181303442499,0.3757181303442419
0.3757181303442499,0.37571813034426577
1.7956719124664775,1.7956719124664915
-1.0442356517779778,-1.0442356517779963
0.3757181303442499,0.3757181303442976
0.3757181303442499,0.37571813034431556
-1.0442356517779778,-1.0442356517779317
-0.3342587607168639,-0.33425876071683613
-0.3342587607168639,-0.33425876071683513
0.3757181303442499,0.3757181303442993
1.0856950214053638,1.08569502140536
0.3757181303442499,0.3757181303442853
-0.3342587607168639,-0.3342587607168717
-1.0442356517779778,-1.044235651777901
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.37571813034430085
0.3757181303442499,0.3757181303443015
1.7956719124664775,1.7956719124664764
1.7956719124664775,1.7956719124664775
1.7956719124664775,1.7956719124664846
-0.3342587607168639,-0.33425876071684213
0.3757181303442499,0.3757181303442551
-1.0442356517779778,-1.0442356517784477
1.0856950214053638,1.0856950214053556
1.7956719124664775,1.7956719124664826
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779348
1.0856950214053638,1.0856950214053624
-0.3342587607168639,-0.3342587607168329
1.0856950214053638,1.0856950214053667
-0.3342587607168639,-0.3342587607168374
-0.3342587607168639,-0.33425876071686417
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517780034
-1.0442356517779778,-1.0442356517779046
-1.0442356517779778,-1.0442356517784477
1.0856950214053638,1.0856950214053678
0.3757181303442499,0.37571813034426577
0.3757181303442499,0.3757181303442482
0.3757181303442499,0.37571813034428236
0.3757181303442499,0.375718130344283
0.3757181303442499,0.37571813034429213
-1.0442356517779778,-1.0442356517784477
0.3757181303442499,0.3757181303442483
-1.0442356517779778,-1.044235651777946
0.3757181303442499,0.37571813034430135
1.0856950214053638,1.0856950214053551
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.3342587607168398
0.3757181303442499,0.37571813034430185
1.0856950214053638,1.0856950214053631
-1.0442356517779778,-1.0442356517779
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779106
-1.0442356517779778,-1.0442356517779325
1.7956719124664775,1.7956719124664804
-0.3342587607168639,-0.3342587607168364
1.0856950214053638,1.0856950214053636
-1.0442356517779778,-1.0442356517779963
-0.3342587607168639,-0.33425876071686433
-1.0442356517779778,-1.044235651777935
-0.3342587607168639,-0.3342587607168604
1.7956719124664775,1.7956719124664775
-0.3342587607168639,-0.33425876071686006
-0.3342587607168639,-0.3342587607168589
-1.0442356517779778,-1.0442356517779883
-0.3342587607168639,-0.3342587607168379
-0.3342587607168639,-0.33425876071686256
1.0856950214053638,1.0856950214053633
0.3757181303442499,0.3757181303442977
-1.0442356517779778,-1.0442356517779963
2.5056488035275915,2.505648803527584
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779137
-0.3342587607168639,-0.334258760716835
-1.0442356517779778,-1.0442356517779345
-1.0442356517779778,-1.044235651777938
1.0856950214053638,1.0856950214053527
1.0856950214053638,1.0856950214053613
-0.3342587607168639,-0.3342587607168424
0.3757181303442499,0.37571813034427526
0.3757181303442499,0.37571813034426577
0.3757181303442499,0.3757181303443015
0.3757181303442499,0.3757181303442892
0.3757181303442499,0.3757181303442595
-1.0442356517779778,-1.0442356517779963
1.0856950214053638,1.0856950214053622
-0.3342587607168639,-0.3342587607168316
-1.0442356517779778,-1.0442356517779963
1.0856950214053638,1.0856950214053658
0.3757181303442499,0.375718130344245
-0.3342587607168639,-0.3342587607168605
1.0856950214053638,1.0856950214053602
1.0856950214053638,1.0856950214053556
1.0856950214053638,1.0856950214053533
-1.0442356517779778,-1.0442356517782476
-1.0442356517779778,-1.044235651777901
0.3757181303442499,0.375854949270401
-0.3342587607168639,-0.3342587607168353
1.0856950214053638,1.0856950214053482
-0.3342587607168639,-0.3342587607168747
-1.0442356517779778,-1.0442356517779827
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779028
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.3342587607168261
-0.3342587607168639,-0.3342587607168372
-1.0442356517779778,-1.0442356517779243
-1.0442356517779778,-1.044235651778247
-0.3342587607168639,-0.33425876071683497
1.0856950214053638,1.0856950214053613
-1.0442356517779778,-1.0442356517782485
2.5056488035275915,2.5056488035275715
-0.3342587607168639,-0.33425876071687505
1.0856950214053638,1.0856950214053738
0.3757181303442499,0.3757181303442551
-0.3342587607168639,-0.3342587607168362
1.0856950214053638,1.0856950214053576
0.3757181303442499,0.37571813034424184
1.0856950214053638,1.0856950214053698
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.334258760716865
-1.0442356517779778,-1.044235651777931
-0.3342587607168639,-0.3342587607168396
-1.0442356517779778,-1.0442356517779081
-0.3342587607168639,-0.334258760716837
0.3757181303442499,0.37571813034426
-1.0442356517779778,-1.0442356517779185
0.3757181303442499,0.37571813034428614
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517778983
0.3757181303442499,0.3757181303442894
-0.3342587607168639,-0.3342587607168324
-1.0442356517779778,-1.0442356517779379
-1.0442356517779778,-1.0442356517784477
-0.3342587607168639,-0.3342587607168725
-0.3342587607168639,-0.33425876071683547
1.0856950214053638,1.0856950214053485
-1.0442356517779778,-1.0442356517779043
0.3757181303442499,0.3757181303442901
2.5056488035275915,2.505648803527573
1.0856950214053638,1.085695021405362
0.3757181303442499,0.37571813034431756
1.0856950214053638,1.0856950214053611
0.3757181303442499,0.3757181303442848
-1.0442356517779778,-1.0442356517784477
-1.0442356517779778,-1.0442356517779345
