sku_id,Units_Sold,Safety_Stock,Reorder_Point,EOQ,ABC_Class,XYZ_Class
-1.3222323822688005,377.60800429446596,1.719109135522603,2.5638697715281196,61.449817273484705,C,Z
-1.3048497919391662,259.33207907465163,1.7154930809425781,2.293070094471869,50.924657983598834,C,Z
-1.287467201609532,234.57097423416297,1.6822954235613832,2.209759869317612,48.43252773025201,C,Z
-1.2700846112798978,279.4705234569183,1.70952730224963,2.3432473100884468,52.86497171633768,C,Z
-1.2527020209502635,-257.6504266297888,1.4570758758880535,0.8195527276347762,,C,X
-1.2353194306206292,264.7528027705851,1.7181536242184374,2.2974814202153415,51.45413518567629,C,Z
-1.2179368402909951,254.04090109499586,1.7219382612753373,2.3032675543988974,50.40247028618695,C,Z
-1.2005542499613608,211.10286126321662,1.7161111075845268,2.1937193909854695,45.945931404556006,C,Z
-1.1831716596317268,292.61549041157144,1.726956592848157,2.375977008843404,54.093945170561504,C,Z
-1.1657890693020925,321.26073846808254,1.7376669240085751,2.443734481081284,56.679867542901206,C,Z
-1.1484064789724582,-865.0306670908706,1.0499106252081627,-1.490028414068722,,C,X
-1.1136412983131898,-1230.3581169912961,0.5839997607351269,-4.440800016942279,,C,X
-1.0788761176539214,-1048.9333610538984,0.436924993302591,-6.043687122652651,,C,X
-1.0614935273242871,361.81492380151855,1.7507071967014272,2.549163838129747,60.15105350710979,C,Z
-1.044110936994653,-1123.978210029918,0.6397331421512564,-4.108515180244294,,C,X
-1.0267283466650188,347.4961754788097,1.7690846914363783,2.5457364246265657,58.94880622021193,C,Z
-1.0093457563353845,-423.6969327914391,1.354247595662122,0.2946268276949644,,C,X
-0.9919631660057504,221.34825614765057,1.7545344479685094,2.269982815577809,47.047662656889834,C,Z
-0.974580575676116,350.4578773482385,1.723334190791693,2.500895249884457,59.19948288188323,C,Z
-0.9398153950168476,-978.246083922909,0.9827220589981004,-1.9299630058510542,,C,X
-0.9224328046872134,175.18683921018928,1.6428099625891102,2.0395449591828743,41.855326926233566,C,Z
-0.9050502143575792,384.44868177252164,1.7714950499638111,2.616437207705617,62.00392582510575,C,Z
-0.8876676240279451,-151.87797398480137,0.5027384391668495,-5.607294997003321,,C,X
-0.8702850336983108,166.18780921827468,1.6841690012531116,2.04522259049207,40.766139039437455,C,Z
-0.8529024433686766,-1136.4467895415812,0.7679038664361691,-3.629623787953587,,C,X
-0.8355198530390424,368.0466297536524,1.7865037354253088,2.614106179458578,60.666846774301064,C,Z
-0.8181372627094082,222.1930648728479,1.7363548551323473,2.2196834611329486,47.13735937373326,C,Z
-0.8007546723797739,367.2356474974521,1.7534157339499803,2.54977556433479,60.59997091562438,C,Z
-0.7833720820501398,242.83935690543424,1.7045451463886785,2.2497265121160805,49.27873343597969,C,Z
-0.7659894917205056,265.9032113948979,1.749426952830507,2.359896772366186,51.565803726393895,C,Z
-0.7486069013908714,341.8344469762052,1.7469024801949589,2.54107477652202,58.466609870609496,C,Z
-0.7312243110612371,-318.56855832997576,1.362379114292225,0.5464333007869816,,C,X
-0.7138417207316029,370.61452686685254,1.7413019232908855,2.5385673467905683,60.87811814329123,C,Z
-0.6964591304019687,-55.586774539509,1.5624123325907595,1.4336114647401925,,C,X
-0.6790765400723345,-858.36099469872,1.0882035719481367,-1.3483442637741019,,C,X
-0.6616939497427002,352.38051117328496,1.7455069547544002,2.529819698224351,59.36164680779038,C,Z
-0.644311359413066,305.52978777434475,1.7476842043893523,2.438928068132214,55.274749006607415,C,Z
-0.6269287690834319,336.2635071344118,1.7229891514283482,2.4771847778112006,57.98823217984937,C,Z
-0.5921635884241634,-764.8124663608603,1.1607282231089882,-1.0023777423560716,,C,X
-0.5747809980945292,-816.3971907979528,1.1390437855852489,-1.1278266370984755,,C,X
-0.557398407764895,-1234.822691382102,0.5816472616743331,-4.542098345720281,,C,X
-0.5400158174352607,-8.539089507222986,1.570830424069076,1.5518546696085804,,C,X
-0.5226332271056265,-194.47540234383857,1.463797899197082,0.9966298084603387,,C,X
-0.5052506367759924,318.5995874008365,1.753797827771944,2.4713644660621163,56.44462661767164,C,Z
-0.4704854561167239,-159.06324543836504,0.5231249384383744,-5.431114195618071,,C,X
-0.4531028657870897,-954.7002198201034,0.9846454132362867,-1.7906459234500602,,C,X
-0.4357202754574555,314.2853476663536,1.7160678848363484,2.405506127915156,56.06115835998696,C,Z
-0.4183376851278212,206.8481675242455,1.685644452715129,2.1588265352869325,45.480563708494806,C,Z
-0.4009550947981871,-502.5406594614546,1.2920176971575916,0.01884194028818076,,C,X
-0.3661899141389186,266.2997184652873,1.7189538994127387,2.303677246105653,51.60423611151388,C,Z
-0.3488073238092844,339.8911427215766,1.7160249726725856,2.4691867324228345,58.30018376656943,C,Z
-0.3314247334796502,363.31004491180227,1.7404373276434193,2.528528531356656,60.27520592348086,C,Z
-0.314042143150016,-267.13146623504537,1.3766170559783188,0.7168004491874517,,C,X
-0.2966595528203818,332.3224017265753,1.7240058916221654,2.4459974534117457,57.64741119309482,C,Z
-0.2792769624907475,-390.6182344989585,1.3023852858960978,0.3205800286276206,,C,X
-0.2618943721611134,333.8796526360686,1.7012036624683826,2.444810906646709,57.78232018845112,C,Z
-0.2445117818314791,268.27931448214775,1.7338525491566914,2.3439744469393538,51.79568654648259,C,Z
-0.2271291915018449,260.24935281384967,1.736299431206917,2.3140810581326856,51.014640331364646,C,Z
-0.2097466011722107,247.79885992807095,1.7244821937688863,2.2689241333471966,49.77939934632307,C,Z
-0.1923640108425765,-1168.0018263726397,0.7788666458015262,-3.381954109724416,,C,X
-0.1749814205129423,113.95782149302839,1.652931435572905,1.9088521126506075,33.757639356600215,C,Z
-0.1575988301833081,281.81291858563407,1.7199921608074253,2.3640308255476925,53.086054532771044,C,Z
-0.1402162398536738,334.1802034382514,1.7367631904510585,2.494050799407925,57.80832149770926,C,Z
-0.1228336495240396,206.12010400729994,1.6931114134475562,2.1469776380625607,45.400451980932964,C,Z
-0.1054510591944054,259.87621848720323,1.737674019632492,2.317939898232308,50.97805591499182,C,Z
-0.0880684688647712,311.0256787984397,1.74093507671011,2.4202423314960937,55.76967624062737,C,Z
-0.070685878535137,-216.75529771870924,0.5833236616153494,-4.508243734461714,,C,X
-0.0533032882055028,289.19773547624135,1.7529249863485115,2.403643131103796,53.77710809222093,C,Z
-0.0359206978758685,-278.58024943284016,0.5862015372387986,-4.313451090976984,,C,X
-0.0185381075462343,-784.1528475054155,1.1340499386096228,-1.0607001343763465,,C,X
-0.0011555172166001,175.42784401686026,1.7166779018467426,2.1060231485550567,41.88410725046676,C,Z
0.016227073113034,344.5707653716127,1.7659909707338612,2.532921132133317,58.70015037217645,C,Z
0.0336096634426682,262.70579083665655,1.7185211054725593,2.2926517754246656,51.25483302447259,C,Z
0.0509922537723024,57.57168010071537,1.6057969095953122,1.7335717227547947,23.994099295600858,C,Z
0.0683748441019367,367.4973227337053,1.7572998726088471,2.5726663572795085,60.62155744730626,C,Z
0.0857574344315709,243.9276357305374,1.7075860063181247,2.2580352165417743,49.38903073867085,C,Z
0.1031400247612051,300.6636572162169,1.727096404506572,2.377481324319155,54.83280562001336,C,Z
0.1379052054204735,-3.0018576239636414,1.5664193973711145,1.5593892858395837,,C,X
0.1552877957501077,86.3542252845975,1.641099361040206,1.8358414928031515,29.38608944459904,C,Z
0.1726703860797419,276.2108545890044,1.7307322508477543,2.3542330512744005,52.555766057494054,C,Z
0.1900529764093761,361.76054541340227,1.7160872425408293,2.4940669100965334,60.146533184665124,C,Z
0.2074355667390104,259.3864574627679,1.7144659820767971,2.3078336952269196,50.929996805690834,C,Z
0.2248181570686446,185.49706620799358,1.7045481072160613,2.119928613759873,43.069370346917495,C,Z
0.259583337727913,-313.9173575206152,1.377533511636836,0.6213664425919954,,C,X
0.2769659280575473,-1211.4012053881786,0.6581642938223458,-4.2208969476720455,,C,X
0.2943485183871814,361.8123399978208,1.7807788991407199,2.574973436608498,60.150838730463335,C,Z
0.3117311087168157,287.9307001541398,1.733611183741729,2.362673262730174,53.65917443961842,C,Z
0.3291136990464499,156.35172191225607,1.652270820751751,2.006465660035179,39.54133557585733,C,Z
0.3464962893760841,-438.8214957629528,1.3742494807403463,0.292647202451378,,C,X
0.3638788797057183,395.18900528878646,1.7528736702571819,2.6344297687343983,62.86406010502236,C,Z
0.3812614700353525,313.62716535971094,1.7515511722126365,2.454076022618389,56.00242542602159,C,Z
0.3986440603649867,378.9864987069608,1.7526439834429983,2.6010307730012734,61.5618793334772,C,Z
0.4160266506946209,298.5000185844995,1.719551414601682,2.376007628893701,54.63515521937313,C,Z
0.4334092410242551,308.94495890597705,1.7550840370081688,2.440323172731185,55.582817390446934,C,Z
0.4507918313538894,323.1782046857334,1.7476146529853986,2.45258424874736,56.84876469068905,C,Z
0.4681744216835236,289.4724482414464,1.7442898271991498,2.372212708417038,53.80264382364926,C,Z
0.4855570120131578,285.67897517577205,1.7209803973665787,2.349635796998897,53.448945281995236,C,Z
0.5203221926724262,286.1350282416733,1.7381066867196444,2.363440810257488,53.49159076356519,C,Z
0.5377047830020605,137.50626939953176,1.697659054492649,2.002551004380746,37.0818377915027,C,Z
0.5550873733316947,125.11532250926483,1.63632371565411,1.92132445029936,35.37164436512173,C,Z
0.5724699636613289,119.56246929335586,1.638118533506042,1.9114488029552552,34.577806363816066,C,Z
0.5898525539909631,184.94775918804646,1.7179576914652002,2.126617512903434,43.00555303539841,C,Z
0.6072351443205973,-834.750298482544,1.1543177018655075,-1.0540164211041858,,C,X
0.6246177346502315,-1032.2949977939018,0.9827558009790658,-2.030615752214142,,C,X
0.6420003249798657,330.03438498597575,1.7503107834404037,2.4807061975731353,57.44861921630282,C,Z
0.6593829153095,-365.7664595081217,1.360791454025472,0.4358040202982856,,C,X
0.6767655056391342,319.79415770893735,1.7333226028106343,2.4291756037315424,56.55034550813437,C,Z
0.6941480959687684,98.348665104475,1.642154506751164,1.8679467847870201,31.360590731756794,C,Z
0.7115306862984025,259.23365751321023,1.7331255322141155,2.293025440449991,50.91499361810922,C,Z
0.7289132766280368,317.93623748679835,1.7187501598933896,2.44227215677492,56.38583487781291,C,Z
0.746295866957671,339.85743476304253,1.7412470815351804,2.507184635733924,58.297292798469,C,Z
0.7636784572873052,184.01239882296397,1.7068983745190391,2.099967276490583,42.89666639996213,C,Z
0.7810610476169394,264.18270681059283,1.7080034212237536,2.303968277064601,51.39870687192362,C,Z
0.7984436379465737,311.5101537050165,1.7659027597583823,2.4831958768423017,55.81309467365311,C,Z
0.8158262282762079,292.7424523241514,1.7630934342670277,2.414666460107746,54.105679214307195,C,Z
0.8332088186058421,-854.5312298708138,1.0591400546836898,-1.2884732141921722,,C,X
0.8505914089354762,-257.69553639728065,0.5863758845040186,-4.185763678408586,,C,X
0.8679739992651105,-34.45977650867327,0.0,-7.309649562445845,,C,X
0.9027391799243788,-797.0982690230251,1.1086565286688745,-1.1294854220576298,,C,X
0.9375043605836474,250.61281094487467,1.7380530548531072,2.3072580115741075,50.06124358671833,C,Z
0.9548869509132816,296.2534612135273,1.7274836145453287,2.3908790811143277,54.429170599369535,C,Z
0.9722695412429158,128.05635394911147,1.618795958159024,1.8961457346577184,35.78496247715113,C,Z
0.98965213157255,248.0527837532308,1.690415789880766,2.23920513446756,49.80489772635125,C,Z
1.0070347219021842,329.1196950504755,1.7278160776720919,2.462458254124046,57.36895458786708,C,Z
1.0417999025614526,234.78085488599768,1.7399678438198016,2.2690940460741427,48.45419020951621,C,Z
1.059182492891087,-1195.1080286560048,0.6306247209631222,-4.284625690665569,,C,X
1.076565083220721,242.67868703432026,1.6813448466778647,2.2336045375882163,49.26242858754735,C,Z
1.0939476735503553,8.632485398219222,1.607980718748403,1.6274420384867394,9.291116939431568,C,Z
1.1287128542096236,287.46431187344746,1.7355071680797685,2.354661070576425,53.61569843557458,C,Z
1.146095444539258,-411.4382339316106,1.3137976040784793,0.22861763515561773,,C,X
1.1634780348688922,-321.1311693253174,1.390549748893138,0.5967933275381868,,C,X
1.1808606251985263,305.3976582543693,1.691990377102212,2.3730300737510124,55.262795645385985,C,Z
1.1982432155281606,292.8227872597084,1.7222891203758846,2.369717898271639,54.1131025962944,C,Z
1.215625805857795,360.72406117271765,1.744550708118332,2.532403571834096,60.060308122146495,C,Z
1.233008396187429,-365.2404067214546,1.422782589020786,0.5347371402364226,,C,X
1.2503909865170633,-266.92265217737736,0.580661143876726,-4.5951243554076,,C,X
1.302538757505966,-935.0696230881565,0.9788257941041738,-1.7530136723470349,,C,X
1.3199213478356,245.54971875340098,1.7306380128886925,2.276997844825694,49.55297354885991,C,Z
1.3373039381652343,293.4627644300036,1.7239016906403928,2.391512789441181,54.172203613108046,C,Z
1.3546865284948686,297.4609505401171,1.7390321691039619,2.4000565036375554,54.53998079758711,C,Z
1.3720691188245029,223.20359256609183,1.6681055269076763,2.16191878479726,47.24442745616586,C,Z
1.389451709154137,321.18298733622333,1.7222087864209739,2.4366291586337363,56.673008331676144,C,Z
1.406834299483771,-16.576921097077353,1.5856712671726914,1.5470175537551225,,C,X
1.424216889813405,301.4668880613239,1.7134876882738603,2.378767706063667,54.90600040626925,C,Z
1.4415994801430396,-39.68095476756316,0.0,-7.309649562445845,,C,X
1.4589820704726737,255.2251361883056,1.716718173585058,2.2688121022989454,50.519811578063674,C,Z
1.476364660802308,-1139.9163390613296,0.7357764551496764,-3.6245592680357372,,C,X
1.4937472511319425,330.28830881113566,1.730859791385122,2.4669368883854244,57.4707150478516,C,Z
1.5111298414615764,-1191.5917336487703,0.7680917717509916,-3.569475641427059,,C,X
1.5285124317912109,320.0247087903543,1.7277007509906532,2.456449274586125,56.57072642191845,C,Z
1.5458950221208447,-1237.6858531796265,0.664093509978097,-4.044493974944395,,C,X
1.563277612450479,295.02788526105314,1.7700199278687494,2.411185775998949,54.316469441694494,C,Z
1.580660202780113,442.3220743535621,1.7566476831853504,2.795659267237342,66.50729842307248,C,Z
1.5980427931097474,233.61482492903534,1.7166670740863494,2.2469212162728756,48.33371751986757,C,Z
1.6154253834393817,309.3724716207398,1.7283495849436856,2.4289666348774217,55.62126136835983,C,Z
1.632807973769016,335.1493902723309,1.7201409050283332,2.429559027769886,57.89208842945043,C,Z
1.65019056409865,212.55135539647736,1.7110099933101859,2.1787432494483,46.103292224794245,C,Z
1.6675731544282844,328.4382585105529,1.7477284504753532,2.4610600699521976,57.30953310842384,C,Z
1.6849557447579184,341.4017666540469,1.7417330820075412,2.509667647103405,58.42959581017543,C,Z
1.7023383350875527,306.73469329723673,1.7233842731039373,2.4082783251232858,55.38363416183853,C,Z
1.737103515746821,270.7901308930709,1.7383826949286392,2.360888742958687,52.03749906491192,C,Z
